,label_column,label_value,count_samples_in_group,percentage_above_min_value,group
8515,FA,4002757,1,0.0,NON-OUTLIER
8516,FA,4003823,5,0.0,NON-OUTLIER
8517,FA,4003624,3,0.0,NON-OUTLIER
8518,FA,4001017,3,0.0,NON-OUTLIER
8519,FA,4002046,3,0.0,NON-OUTLIER
8520,FA,4001781,1,0.0,NON-OUTLIER
8521,FA,4001712,1,0.0,NON-OUTLIER
8504,FA,4003681,2,0.0,NON-OUTLIER
8503,FA,4001249,1,0.0,NON-OUTLIER
8502,FA,4003678,2,0.0,NON-OUTLIER
8492,FA,4004403,1,0.0,NON-OUTLIER
8485,FA,4000616,1,0.0,NON-OUTLIER
8486,FA,4007696,1,0.0,NON-OUTLIER
8487,FA,4004402,1,0.0,NON-OUTLIER
8488,FA,4007697,1,0.0,NON-OUTLIER
8489,FA,4002422,1,0.0,NON-OUTLIER
8490,FA,4001405,1,0.0,NON-OUTLIER
8491,FA,4001407,1,0.0,NON-OUTLIER
8493,FA,4002726,3,0.0,NON-OUTLIER
8501,FA,4000513,1,0.0,NON-OUTLIER
8494,FA,4004404,1,0.0,NON-OUTLIER
8495,FA,4003035,6,0.0,NON-OUTLIER
8496,FA,4001730,1,0.0,NON-OUTLIER
8497,FA,4000933,4,0.0,NON-OUTLIER
8498,FA,4003775,2,0.0,NON-OUTLIER
8499,FA,4002985,3,0.0,NON-OUTLIER
8500,FA,4003888,3,0.0,NON-OUTLIER
8522,FA,4003356,1,0.0,NON-OUTLIER
8523,FA,4002253,9,0.0,NON-OUTLIER
8524,FA,4001916,8,0.0,NON-OUTLIER
8553,FA,4005476,10,0.0,NON-OUTLIER
8546,FA,4004409,2,0.0,NON-OUTLIER
8547,FA,4000527,1,0.0,NON-OUTLIER
8548,FA,4001808,3,0.0,NON-OUTLIER
8549,FA,4007420,2,0.0,NON-OUTLIER
8550,FA,4003596,1,0.0,NON-OUTLIER
8551,FA,4000498,1,0.0,NON-OUTLIER
8552,FA,4000977,1,0.0,NON-OUTLIER
8554,FA,4000649,1,0.0,NON-OUTLIER
8544,FA,4000495,1,0.0,NON-OUTLIER
8555,FA,4004415,1,0.0,NON-OUTLIER
8556,FA,4004414,1,0.0,NON-OUTLIER
8557,FA,4002910,3,0.0,NON-OUTLIER
8558,FA,4004417,1,0.0,NON-OUTLIER
8559,FA,4004418,2,0.0,NON-OUTLIER
8560,FA,4000680,1,0.0,NON-OUTLIER
8561,FA,4004419,1,0.0,NON-OUTLIER
8545,FA,4003577,1,0.0,NON-OUTLIER
8543,FA,4007455,4,0.0,NON-OUTLIER
8525,FA,4001728,1,0.0,NON-OUTLIER
8533,FA,4005615,4,0.0,NON-OUTLIER
8526,FA,4002240,1,0.0,NON-OUTLIER
8527,FA,4003090,1,0.0,NON-OUTLIER
8528,FA,4001559,2,0.0,NON-OUTLIER
8529,FA,4003936,2,0.0,NON-OUTLIER
8530,FA,4003088,2,0.0,NON-OUTLIER
8531,FA,4003818,1,0.0,NON-OUTLIER
8532,FA,4003695,1,0.0,NON-OUTLIER
8534,FA,4001369,4,0.0,NON-OUTLIER
8542,FA,4002303,2,0.0,NON-OUTLIER
8535,FA,4002342,1,0.0,NON-OUTLIER
8536,FA,4001615,1,0.0,NON-OUTLIER
8537,FA,4003573,1,0.0,NON-OUTLIER
8538,FA,4004406,1,0.0,NON-OUTLIER
8539,FA,4003501,3,0.0,NON-OUTLIER
8540,FA,4002641,1,0.0,NON-OUTLIER
8541,FA,4001586,1,0.0,NON-OUTLIER
8484,FA,4005724,2,0.0,NON-OUTLIER
8482,FA,4003008,2,0.0,NON-OUTLIER
8723,FA,4002434,1,0.0,NON-OUTLIER
8481,FA,4003804,2,0.0,NON-OUTLIER
8424,FA,4000482,2,0.0,NON-OUTLIER
8425,FA,4005989,3,0.0,NON-OUTLIER
8426,FA,4002990,1,0.0,NON-OUTLIER
8427,FA,4006115,11,0.0,NON-OUTLIER
8428,FA,4001921,2,0.0,NON-OUTLIER
8429,FA,4004408,4,0.0,NON-OUTLIER
8430,FA,4002350,1,0.0,NON-OUTLIER
8431,FA,4002680,1,0.0,NON-OUTLIER
8432,FA,4000873,1,0.0,NON-OUTLIER
8433,FA,4002039,2,0.0,NON-OUTLIER
8434,FA,4007694,5,0.0,NON-OUTLIER
8435,FA,4000827,1,0.0,NON-OUTLIER
8436,FA,4002588,1,0.0,NON-OUTLIER
8437,FA,4004394,2,0.0,NON-OUTLIER
8438,FA,4003575,2,0.0,NON-OUTLIER
8439,FA,4004395,9,0.0,NON-OUTLIER
8440,FA,4003516,1,0.0,NON-OUTLIER
8423,FA,4001489,1,0.0,NON-OUTLIER
8422,FA,4002881,6,0.0,NON-OUTLIER
8421,FA,4000975,2,0.0,NON-OUTLIER
8411,FA,4001382,1,0.0,NON-OUTLIER
8404,FA,4000843,1,0.0,NON-OUTLIER
8405,FA,4001474,3,0.0,NON-OUTLIER
8406,FA,4001910,1,0.0,NON-OUTLIER
8407,FA,4002180,1,0.0,NON-OUTLIER
8408,FA,4001478,2,0.0,NON-OUTLIER
8409,FA,4002344,1,0.0,NON-OUTLIER
8410,FA,4000562,1,0.0,NON-OUTLIER
8412,FA,4001872,4,0.0,NON-OUTLIER
8420,FA,4000644,3,0.0,NON-OUTLIER
8413,FA,4002114,3,0.0,NON-OUTLIER
8414,FA,4002784,1,0.0,NON-OUTLIER
8415,FA,4003080,1,0.0,NON-OUTLIER
8416,FA,4003189,1,0.0,NON-OUTLIER
8417,FA,4002670,1,0.0,NON-OUTLIER
8418,FA,4003113,3,0.0,NON-OUTLIER
8419,FA,4003590,1,0.0,NON-OUTLIER
8441,FA,4000931,3,0.0,NON-OUTLIER
8442,FA,4002607,2,0.0,NON-OUTLIER
8443,FA,4002185,2,0.0,NON-OUTLIER
8472,FA,4002543,1,0.0,NON-OUTLIER
8465,FA,4001038,1,0.0,NON-OUTLIER
8466,FA,4001409,2,0.0,NON-OUTLIER
8467,FA,4000712,1,0.0,NON-OUTLIER
8468,FA,4002323,1,0.0,NON-OUTLIER
8469,FA,4001528,3,0.0,NON-OUTLIER
8470,FA,4001777,1,0.0,NON-OUTLIER
8471,FA,4002885,1,0.0,NON-OUTLIER
8473,FA,4002667,1,0.0,NON-OUTLIER
8463,FA,4003360,1,0.0,NON-OUTLIER
8474,FA,4001534,1,0.0,NON-OUTLIER
8475,FA,4001148,2,0.0,NON-OUTLIER
8476,FA,4002553,5,0.0,NON-OUTLIER
8477,FA,4004399,1,0.0,NON-OUTLIER
8478,FA,4002659,3,0.0,NON-OUTLIER
8479,FA,4007155,11,0.0,NON-OUTLIER
8480,FA,4001258,2,0.0,NON-OUTLIER
8464,FA,4001540,1,0.0,NON-OUTLIER
8462,FA,4002655,1,0.0,NON-OUTLIER
8444,FA,4001079,2,0.0,NON-OUTLIER
8452,FA,4000425,1,0.0,NON-OUTLIER
8445,FA,4006142,2,0.0,NON-OUTLIER
8446,FA,4004397,2,0.0,NON-OUTLIER
8447,FA,4001582,11,0.0,NON-OUTLIER
8448,FA,4002465,4,0.0,NON-OUTLIER
8449,FA,4005904,2,0.0,NON-OUTLIER
8450,FA,4002296,2,0.0,NON-OUTLIER
8451,FA,4003638,1,0.0,NON-OUTLIER
8453,FA,4003640,1,0.0,NON-OUTLIER
8461,FA,4004398,1,0.0,NON-OUTLIER
8454,FA,4003528,1,0.0,NON-OUTLIER
8455,FA,4001526,4,0.0,NON-OUTLIER
8456,FA,4002482,1,0.0,NON-OUTLIER
8457,FA,4006126,2,0.0,NON-OUTLIER
8458,FA,4001616,4,0.0,NON-OUTLIER
8459,FA,4003534,1,0.0,NON-OUTLIER
8460,FA,4003539,1,0.0,NON-OUTLIER
8562,FA,4001412,1,0.0,NON-OUTLIER
8563,FA,4000692,3,0.0,NON-OUTLIER
8564,FA,4007698,7,0.0,NON-OUTLIER
8565,FA,4000696,3,0.0,NON-OUTLIER
8666,FA,4002519,1,0.0,NON-OUTLIER
8667,FA,4003397,3,0.0,NON-OUTLIER
8668,FA,4001175,1,0.0,NON-OUTLIER
8669,FA,4002533,1,0.0,NON-OUTLIER
8670,FA,4002630,1,0.0,NON-OUTLIER
8671,FA,4001417,10,0.0,NON-OUTLIER
8672,FA,4003767,1,0.0,NON-OUTLIER
8673,FA,4001741,1,0.0,NON-OUTLIER
8674,FA,4007459,4,0.0,NON-OUTLIER
8675,FA,4000915,2,0.0,NON-OUTLIER
8676,FA,4007705,2,0.0,NON-OUTLIER
8677,FA,4001750,1,0.0,NON-OUTLIER
8678,FA,4006079,3,0.0,NON-OUTLIER
8679,FA,4007706,3,0.0,NON-OUTLIER
8680,FA,4000983,1,0.0,NON-OUTLIER
8681,FA,4003817,1,0.0,NON-OUTLIER
8682,FA,4004452,12,0.0,NON-OUTLIER
8665,FA,4002959,1,0.0,NON-OUTLIER
8664,FA,4007806,4,0.0,NON-OUTLIER
8663,FA,4001830,1,0.0,NON-OUTLIER
8653,FA,4003029,2,0.0,NON-OUTLIER
8646,FA,4007704,2,0.0,NON-OUTLIER
8647,FA,4001794,1,0.0,NON-OUTLIER
8648,FA,4002445,1,0.0,NON-OUTLIER
8649,FA,4002911,2,0.0,NON-OUTLIER
8650,FA,4002637,1,0.0,NON-OUTLIER
8651,FA,4001519,2,0.0,NON-OUTLIER
8652,FA,4003040,4,0.0,NON-OUTLIER
8654,FA,4001968,2,0.0,NON-OUTLIER
8662,FA,4001905,1,0.0,NON-OUTLIER
8655,FA,4001810,1,0.0,NON-OUTLIER
8656,FA,4001511,2,0.0,NON-OUTLIER
8657,FA,4001828,1,0.0,NON-OUTLIER
8658,FA,4000653,1,0.0,NON-OUTLIER
8659,FA,4001701,1,0.0,NON-OUTLIER
8660,FA,4000657,1,0.0,NON-OUTLIER
8661,FA,4003927,1,0.0,NON-OUTLIER
8683,FA,4003783,1,0.0,NON-OUTLIER
8684,FA,4001864,4,0.0,NON-OUTLIER
8685,FA,4000786,1,0.0,NON-OUTLIER
8714,FA,4003789,3,0.0,NON-OUTLIER
8707,FA,4003835,1,0.0,NON-OUTLIER
8708,FA,4002897,1,0.0,NON-OUTLIER
8709,FA,4002249,1,0.0,NON-OUTLIER
8710,FA,4001671,1,0.0,NON-OUTLIER
8711,FA,4002186,3,0.0,NON-OUTLIER
8712,FA,4001501,2,0.0,NON-OUTLIER
8713,FA,4001861,1,0.0,NON-OUTLIER
8715,FA,4001058,1,0.0,NON-OUTLIER
8705,FA,4004457,22,0.0,NON-OUTLIER
8716,FA,4001061,1,0.0,NON-OUTLIER
8717,FA,4002654,4,0.0,NON-OUTLIER
8718,FA,4004458,1,0.0,NON-OUTLIER
8719,FA,4004459,2,0.0,NON-OUTLIER
8720,FA,4002090,1,0.0,NON-OUTLIER
8721,FA,4004511,2,0.0,NON-OUTLIER
8722,FA,4002307,4,0.0,NON-OUTLIER
8706,FA,4001064,1,0.0,NON-OUTLIER
8704,FA,4003541,1,0.0,NON-OUTLIER
8686,FA,4003800,1,0.0,NON-OUTLIER
8694,FA,4002612,1,0.0,NON-OUTLIER
8687,FA,4004454,7,0.0,NON-OUTLIER
8688,FA,4003803,5,0.0,NON-OUTLIER
8689,FA,4006642,4,0.0,NON-OUTLIER
8690,FA,4003806,1,0.0,NON-OUTLIER
8691,FA,4000988,1,0.0,NON-OUTLIER
8692,FA,4002414,1,0.0,NON-OUTLIER
8693,FA,4002169,1,0.0,NON-OUTLIER
8695,FA,4007707,1,0.0,NON-OUTLIER
8703,FA,4004455,1,0.0,NON-OUTLIER
8696,FA,4003829,1,0.0,NON-OUTLIER
8697,FA,4003530,1,0.0,NON-OUTLIER
8698,FA,4006179,3,0.0,NON-OUTLIER
8699,FA,4001804,1,0.0,NON-OUTLIER
8700,FA,4003013,1,0.0,NON-OUTLIER
8701,FA,4003493,1,0.0,NON-OUTLIER
8702,FA,4003832,1,0.0,NON-OUTLIER
8645,FA,4002790,2,0.0,NON-OUTLIER
8644,FA,4001676,1,0.0,NON-OUTLIER
8643,FA,4003233,14,0.0,NON-OUTLIER
8593,FA,4004432,4,0.0,NON-OUTLIER
8586,FA,4001897,1,0.0,NON-OUTLIER
8587,FA,4004427,6,0.0,NON-OUTLIER
8588,FA,4002447,1,0.0,NON-OUTLIER
8589,FA,4004426,3,0.0,NON-OUTLIER
8590,FA,4004429,1,0.0,NON-OUTLIER
8591,FA,4004431,2,0.0,NON-OUTLIER
8592,FA,4000700,1,0.0,NON-OUTLIER
8594,FA,4004434,6,0.0,NON-OUTLIER
8584,FA,4007169,2,0.0,NON-OUTLIER
8595,FA,4002132,3,0.0,NON-OUTLIER
8596,FA,4004435,1,0.0,NON-OUTLIER
8597,FA,4004436,1,0.0,NON-OUTLIER
8598,FA,4007700,4,0.0,NON-OUTLIER
8599,FA,4003073,5,0.0,NON-OUTLIER
8600,FA,4007701,1,0.0,NON-OUTLIER
8601,FA,4002566,1,0.0,NON-OUTLIER
8585,FA,4004424,3,0.0,NON-OUTLIER
8583,FA,4002920,1,0.0,NON-OUTLIER
8603,FA,4001476,1,0.0,NON-OUTLIER
8573,FA,4001623,1,0.0,NON-OUTLIER
8566,FA,4005045,3,0.0,NON-OUTLIER
8567,FA,4002192,1,0.0,NON-OUTLIER
8568,FA,4001870,1,0.0,NON-OUTLIER
8569,FA,4002999,1,0.0,NON-OUTLIER
8570,FA,4000505,2,0.0,NON-OUTLIER
8571,FA,4004485,1,0.0,NON-OUTLIER
8572,FA,4002223,1,0.0,NON-OUTLIER
8574,FA,4003750,1,0.0,NON-OUTLIER
8582,FA,4004422,1,0.0,NON-OUTLIER
8575,FA,4001520,2,0.0,NON-OUTLIER
8576,FA,4002105,6,0.0,NON-OUTLIER
8577,FA,4001829,1,0.0,NON-OUTLIER
8578,FA,4001778,1,0.0,NON-OUTLIER
8579,FA,4004421,1,0.0,NON-OUTLIER
8580,FA,4003784,2,0.0,NON-OUTLIER
8581,FA,4003810,1,0.0,NON-OUTLIER
8602,FA,4004437,15,0.0,NON-OUTLIER
8604,FA,4001317,4,0.0,NON-OUTLIER
8642,FA,4000615,1,0.0,NON-OUTLIER
8633,FA,4000682,1,0.0,NON-OUTLIER
8626,FA,4001648,3,0.0,NON-OUTLIER
8627,FA,4005012,3,0.0,NON-OUTLIER
8628,FA,4002484,1,0.0,NON-OUTLIER
8629,FA,4001400,2,0.0,NON-OUTLIER
8630,FA,4002699,1,0.0,NON-OUTLIER
8631,FA,4004447,1,0.0,NON-OUTLIER
8632,FA,4004448,1,0.0,NON-OUTLIER
8634,FA,4004940,1,0.0,NON-OUTLIER
8624,FA,4001694,1,0.0,NON-OUTLIER
8635,FA,4004450,3,0.0,NON-OUTLIER
8636,FA,4001416,1,0.0,NON-OUTLIER
8637,FA,4001477,1,0.0,NON-OUTLIER
8638,FA,4004892,8,0.0,NON-OUTLIER
8639,FA,4003067,2,0.0,NON-OUTLIER
8640,FA,4003108,14,0.0,NON-OUTLIER
8641,FA,4003371,1,0.0,NON-OUTLIER
8625,FA,4007703,1,0.0,NON-OUTLIER
8623,FA,4001445,1,0.0,NON-OUTLIER
8605,FA,4001740,1,0.0,NON-OUTLIER
8613,FA,4002450,1,0.0,NON-OUTLIER
8606,FA,4001991,1,0.0,NON-OUTLIER
8607,FA,4004438,1,0.0,NON-OUTLIER
8608,FA,4002313,1,0.0,NON-OUTLIER
8609,FA,4004439,1,0.0,NON-OUTLIER
8610,FA,4004440,1,0.0,NON-OUTLIER
8611,FA,4003830,3,0.0,NON-OUTLIER
8612,FA,4004442,3,0.0,NON-OUTLIER
8614,FA,4001636,8,0.0,NON-OUTLIER
8622,FA,4007702,2,0.0,NON-OUTLIER
8615,FA,4003014,4,0.0,NON-OUTLIER
8616,FA,4001653,1,0.0,NON-OUTLIER
8617,FA,4002883,3,0.0,NON-OUTLIER
8618,FA,4004444,1,0.0,NON-OUTLIER
8619,FA,4004445,1,0.0,NON-OUTLIER
8620,FA,4004446,2,0.0,NON-OUTLIER
8621,FA,4006819,6,0.0,NON-OUTLIER
5171,FA,4003348,5,0.0,NON-OUTLIER
5170,FA,4001547,4,0.0,NON-OUTLIER
5169,FA,4002619,13,0.0,NON-OUTLIER
1696,SF,3000210,85,0.0,NON-OUTLIER
1718,SF,3000445,190,0.0,NON-OUTLIER
1719,SF,3001902,15,0.0,NON-OUTLIER
1720,SF,3001057,115,0.0,NON-OUTLIER
1721,SF,3000125,80,0.0,NON-OUTLIER
1722,SF,3000781,34,0.0,NON-OUTLIER
1723,SF,3000255,67,0.0,NON-OUTLIER
1724,SF,3000637,11,0.0,NON-OUTLIER
1725,SF,3000038,518,0.0,NON-OUTLIER
1726,SF,3001219,15,0.0,NON-OUTLIER
1727,SF,3001590,9,0.0,NON-OUTLIER
1728,SF,3000066,413,0.0,NON-OUTLIER
1729,SF,3002019,224,0.0,NON-OUTLIER
1730,SF,3001615,75,0.0,NON-OUTLIER
1731,SF,3002166,29,0.0,NON-OUTLIER
1732,SF,3000918,160,0.0,NON-OUTLIER
1733,SF,3001526,15,0.0,NON-OUTLIER
1734,SF,3001585,10,0.0,NON-OUTLIER
1717,SF,3000118,337,0.0,NON-OUTLIER
1716,SF,3001586,80,0.0,NON-OUTLIER
1715,SF,3001086,19,0.0,NON-OUTLIER
1705,SF,3001975,120,0.0,NON-OUTLIER
1698,SF,3000982,22,0.0,NON-OUTLIER
1699,SF,3000001,264,0.0,NON-OUTLIER
1700,SF,3001179,46,0.0,NON-OUTLIER
1701,SF,3000224,52,0.0,NON-OUTLIER
1702,SF,3001217,70,0.0,NON-OUTLIER
1703,SF,3002563,4,0.0,NON-OUTLIER
1704,SF,3001947,70,0.0,NON-OUTLIER
1706,SF,3000482,22,0.0,NON-OUTLIER
1714,SF,3000736,40,0.0,NON-OUTLIER
1707,SF,3000665,11,0.0,NON-OUTLIER
1708,SF,3000988,6,0.0,NON-OUTLIER
1709,SF,3000554,317,0.0,NON-OUTLIER
1710,SF,3000313,448,0.0,NON-OUTLIER
1711,SF,3001674,20,0.0,NON-OUTLIER
1712,SF,3000208,20,0.0,NON-OUTLIER
1713,SF,3001479,118,0.0,NON-OUTLIER
1735,SF,3002699,2,0.0,NON-OUTLIER
1736,SF,3000715,28,0.0,NON-OUTLIER
1737,SF,3002280,51,0.0,NON-OUTLIER
1766,SF,3001268,85,0.0,NON-OUTLIER
1759,SF,3001533,4,0.0,NON-OUTLIER
1760,SF,3000132,21,0.0,NON-OUTLIER
1761,SF,3002059,39,0.0,NON-OUTLIER
1762,SF,3000570,85,0.0,NON-OUTLIER
1763,SF,3001329,21,0.0,NON-OUTLIER
1764,SF,3000426,21,0.0,NON-OUTLIER
1765,SF,3001843,59,0.0,NON-OUTLIER
1767,SF,3000931,47,0.0,NON-OUTLIER
1757,SF,3001922,14,0.0,NON-OUTLIER
1768,SF,3000098,66,0.0,NON-OUTLIER
1769,SF,3000585,23,0.0,NON-OUTLIER
1770,SF,3000810,8,0.0,NON-OUTLIER
1771,SF,3001010,67,0.0,NON-OUTLIER
1772,SF,3001554,49,0.0,NON-OUTLIER
1773,SF,3001879,83,0.0,NON-OUTLIER
1774,SF,3000900,4,0.0,NON-OUTLIER
1758,SF,3000157,192,0.0,NON-OUTLIER
1756,SF,3000727,24,0.0,NON-OUTLIER
1738,SF,3001368,30,0.0,NON-OUTLIER
1746,SF,3000154,79,0.0,NON-OUTLIER
1739,SF,3001694,72,0.0,NON-OUTLIER
1740,SF,3001395,19,0.0,NON-OUTLIER
1741,SF,3000174,6,0.0,NON-OUTLIER
1742,SF,3001938,16,0.0,NON-OUTLIER
1743,SF,3002452,6,0.0,NON-OUTLIER
1744,SF,3000069,61,0.0,NON-OUTLIER
1745,SF,3002287,6,0.0,NON-OUTLIER
1747,SF,3001563,48,0.0,NON-OUTLIER
1755,SF,3000168,73,0.0,NON-OUTLIER
1748,SF,3001962,20,0.0,NON-OUTLIER
1749,SF,3001622,22,0.0,NON-OUTLIER
1750,SF,3002826,1,0.0,NON-OUTLIER
1751,SF,3001654,15,0.0,NON-OUTLIER
1752,SF,3000452,23,0.0,NON-OUTLIER
1753,SF,3001069,19,0.0,NON-OUTLIER
1754,SF,3001928,6,0.0,NON-OUTLIER
1697,SF,3000433,86,0.0,NON-OUTLIER
1695,SF,3000890,19,0.0,NON-OUTLIER
1776,SF,3000779,8,0.0,NON-OUTLIER
1694,SF,3001676,24,0.0,NON-OUTLIER
1637,SF,3001078,47,0.0,NON-OUTLIER
1638,SF,3000995,31,0.0,NON-OUTLIER
1639,SF,3000100,128,0.0,NON-OUTLIER
1640,SF,3001397,101,0.0,NON-OUTLIER
1641,SF,3001473,54,0.0,NON-OUTLIER
1642,SF,3000126,24,0.0,NON-OUTLIER
1643,SF,3000811,72,0.0,NON-OUTLIER
1644,SF,3000576,65,0.0,NON-OUTLIER
1645,SF,3001284,55,0.0,NON-OUTLIER
1646,SF,3001134,39,0.0,NON-OUTLIER
1647,SF,3000260,43,0.0,NON-OUTLIER
1648,SF,3001709,63,0.0,NON-OUTLIER
1649,SF,3001541,135,0.0,NON-OUTLIER
1650,SF,3001890,134,0.0,NON-OUTLIER
1651,SF,3002005,26,0.0,NON-OUTLIER
1652,SF,3000077,83,0.0,NON-OUTLIER
1653,SF,3001146,44,0.0,NON-OUTLIER
1636,SF,3002159,28,0.0,NON-OUTLIER
1635,SF,3001966,57,0.0,NON-OUTLIER
1634,SF,3000709,64,0.0,NON-OUTLIER
1624,SF,3000343,89,0.0,NON-OUTLIER
1617,SF,3001770,36,0.0,NON-OUTLIER
1618,SF,3001342,126,0.0,NON-OUTLIER
1619,SF,3000790,35,0.0,NON-OUTLIER
1620,SF,3001679,39,0.0,NON-OUTLIER
1621,SF,3000083,232,0.0,NON-OUTLIER
1622,SF,3000856,56,0.0,NON-OUTLIER
1623,SF,3000120,316,0.0,NON-OUTLIER
1625,SF,3002214,6,0.0,NON-OUTLIER
1633,SF,3000686,37,0.0,NON-OUTLIER
1626,SF,3000680,33,0.0,NON-OUTLIER
1627,SF,3000647,16,0.0,NON-OUTLIER
1628,SF,3000131,160,0.0,NON-OUTLIER
1629,SF,3002045,7,0.0,NON-OUTLIER
1630,SF,3000474,6,0.0,NON-OUTLIER
1631,SF,3000135,354,0.0,NON-OUTLIER
1632,SF,3001336,66,0.0,NON-OUTLIER
1654,SF,3001081,9,0.0,NON-OUTLIER
1655,SF,3000334,149,0.0,NON-OUTLIER
1656,SF,3001387,144,0.0,NON-OUTLIER
1685,SF,3000071,329,0.0,NON-OUTLIER
1678,SF,3000104,66,0.0,NON-OUTLIER
1679,SF,3001405,86,0.0,NON-OUTLIER
1680,SF,3001489,5,0.0,NON-OUTLIER
1681,SF,3001871,14,0.0,NON-OUTLIER
1682,SF,3001323,29,0.0,NON-OUTLIER
1683,SF,3000563,34,0.0,NON-OUTLIER
1684,SF,3001452,24,0.0,NON-OUTLIER
1686,SF,3001175,52,0.0,NON-OUTLIER
1676,SF,3001604,211,0.0,NON-OUTLIER
1687,SF,3002203,24,0.0,NON-OUTLIER
1688,SF,3002157,17,0.0,NON-OUTLIER
1689,SF,3002206,20,0.0,NON-OUTLIER
1690,SF,3001957,34,0.0,NON-OUTLIER
1691,SF,3002158,20,0.0,NON-OUTLIER
1692,SF,3001739,71,0.0,NON-OUTLIER
1693,SF,3000034,425,0.0,NON-OUTLIER
1677,SF,3001161,19,0.0,NON-OUTLIER
1675,SF,3000102,248,0.0,NON-OUTLIER
1657,SF,3001346,33,0.0,NON-OUTLIER
1665,SF,3000884,54,0.0,NON-OUTLIER
1658,SF,3001238,28,0.0,NON-OUTLIER
1659,SF,3002127,5,0.0,NON-OUTLIER
1660,SF,3001983,195,0.0,NON-OUTLIER
1661,SF,3000799,63,0.0,NON-OUTLIER
1662,SF,3000510,63,0.0,NON-OUTLIER
1663,SF,3000114,187,0.0,NON-OUTLIER
1664,SF,3001616,115,0.0,NON-OUTLIER
1666,SF,3000471,38,0.0,NON-OUTLIER
1674,SF,3000970,93,0.0,NON-OUTLIER
1667,SF,3000626,84,0.0,NON-OUTLIER
1668,SF,3000399,9,0.0,NON-OUTLIER
1669,SF,3001045,70,0.0,NON-OUTLIER
1670,SF,3000868,16,0.0,NON-OUTLIER
1671,SF,3000713,35,0.0,NON-OUTLIER
1672,SF,3000070,239,0.0,NON-OUTLIER
1673,SF,3001378,49,0.0,NON-OUTLIER
1775,SF,3001054,11,0.0,NON-OUTLIER
1777,SF,3000770,7,0.0,NON-OUTLIER
2584,SF,3001404,13,0.0,NON-OUTLIER
1858,SF,3000084,32,0.0,NON-OUTLIER
1880,SF,3000542,2,0.0,NON-OUTLIER
1881,SF,3000213,10,0.0,NON-OUTLIER
1882,SF,3000777,5,0.0,NON-OUTLIER
1883,SF,3001113,25,0.0,NON-OUTLIER
1884,SF,3001441,4,0.0,NON-OUTLIER
1885,SF,3001566,7,0.0,NON-OUTLIER
1886,SF,3000833,5,0.0,NON-OUTLIER
1887,SF,3000411,5,0.0,NON-OUTLIER
1888,SF,3000304,95,0.0,NON-OUTLIER
1889,SF,3000589,28,0.0,NON-OUTLIER
1890,SF,3000909,29,0.0,NON-OUTLIER
1891,SF,3000314,3,0.0,NON-OUTLIER
1892,SF,3000758,35,0.0,NON-OUTLIER
1893,SF,3001330,13,0.0,NON-OUTLIER
1894,SF,3000488,8,0.0,NON-OUTLIER
1895,SF,3000134,172,0.0,NON-OUTLIER
1896,SF,3000745,12,0.0,NON-OUTLIER
1879,SF,3001331,12,0.0,NON-OUTLIER
1878,SF,3000226,45,0.0,NON-OUTLIER
1877,SF,3002049,116,0.0,NON-OUTLIER
1867,SF,3000180,7,0.0,NON-OUTLIER
1860,SF,3001410,8,0.0,NON-OUTLIER
1861,SF,3000243,14,0.0,NON-OUTLIER
1862,SF,3001547,9,0.0,NON-OUTLIER
1863,SF,3001593,57,0.0,NON-OUTLIER
1864,SF,3000640,29,0.0,NON-OUTLIER
1865,SF,3001276,2,0.0,NON-OUTLIER
1866,SF,3000948,15,0.0,NON-OUTLIER
1868,SF,3000030,17,0.0,NON-OUTLIER
1876,SF,3001115,8,0.0,NON-OUTLIER
1869,SF,3001059,146,0.0,NON-OUTLIER
1870,SF,3002018,106,0.0,NON-OUTLIER
1871,SF,3001375,74,0.0,NON-OUTLIER
1872,SF,3001650,27,0.0,NON-OUTLIER
1873,SF,3000033,187,0.0,NON-OUTLIER
1874,SF,3000458,41,0.0,NON-OUTLIER
1875,SF,3000041,8,0.0,NON-OUTLIER
1897,SF,3000305,52,0.0,NON-OUTLIER
1898,SF,3001550,18,0.0,NON-OUTLIER
1899,SF,3000721,24,0.0,NON-OUTLIER
1928,SF,3000642,5,0.0,NON-OUTLIER
1921,SF,3000233,31,0.0,NON-OUTLIER
1922,SF,3001717,57,0.0,NON-OUTLIER
1923,SF,3001026,8,0.0,NON-OUTLIER
1924,SF,3000957,34,0.0,NON-OUTLIER
1925,SF,3000256,19,0.0,NON-OUTLIER
1926,SF,3001498,13,0.0,NON-OUTLIER
1927,SF,3002402,2,0.0,NON-OUTLIER
1929,SF,3001111,3,0.0,NON-OUTLIER
1919,SF,3001911,25,0.0,NON-OUTLIER
1930,SF,3000965,62,0.0,NON-OUTLIER
1931,SF,3001534,8,0.0,NON-OUTLIER
1932,SF,3000441,40,0.0,NON-OUTLIER
1933,SF,3001560,7,0.0,NON-OUTLIER
1934,SF,3001251,17,0.0,NON-OUTLIER
1935,SF,3000091,56,0.0,NON-OUTLIER
1936,SF,3000396,10,0.0,NON-OUTLIER
1920,SF,3000295,29,0.0,NON-OUTLIER
1918,SF,3002281,9,0.0,NON-OUTLIER
1900,SF,3000832,28,0.0,NON-OUTLIER
1908,SF,3000544,27,0.0,NON-OUTLIER
1901,SF,3001602,19,0.0,NON-OUTLIER
